id,eeg,annotation
S04,5.89962683456242,0
S04,9.02062776493431,0
S04,8.40403221759805,0
S04,8.01297542494305,0
S04,6.48267267612191,0
S04,8.0567172321712,0
S04,11.4683405778094,0
S04,14.4377784070756,0
S04,20.1488302257679,0
S04,23.9823764680176,0
S04,25.2966611261247,0
S04,25.3235149637642,0
S04,23.7593560186146,0
S04,23.3230234406144,0
S04,24.6494383116635,0
S04,24.3200681141782,0
S04,25.2918993988315,0
S04,28.0699902862244,0
S04,28.8349580232351,0
S04,29.6764738201111,0
S04,30.6378962566638,0
S04,32.7765347033903,0
S04,29.3323176511507,0
S04,26.8455185214709,0
S04,27.0677563874179,0
S04,27.5383867853037,0
S04,31.5681732785064,0
S04,37.3973115048161,0
S04,34.4189349311083,0
S04,25.9162034967982,0
S04,21.8271428760322,0
S04,21.1414692767324,0
S04,21.4487197911448,0
S04,21.4947720353808,0
S04,21.764167085609,0
S04,20.9459737117805,0
S04,22.8520355416193,0
S04,21.9719616598426,0
S04,16.6613284600369,0
S04,13.073823722879,0
S04,11.558236988212,0
S04,7.72394012696746,0
S04,1.31477725033391,0
S04,-1.84707517976011,0
S04,-3.59233556859146,0
S04,-4.08567838568031,0
S04,-5.92998468313479,0
S04,-7.49228873359036,0
S04,-8.48946699950693,0
S04,-5.90568538921468,0
S04,-6.55338920993802,0
S04,-8.13809100706598,0
S04,-10.3176316146537,0
S04,-12.0225061079227,0
S04,-11.7982001596351,0
S04,-13.5315936477956,0
S04,-11.5808142282328,0
S04,-12.7462818409558,0
S04,-12.6319144535676,0
S04,-8.07034396472182,0
S04,-7.46105925743126,0
S04,-10.0613016166992,0
S04,-8.77836266534975,0
S04,-8.9983285617529,0
S04,-8.77440020356143,0
S04,-9.95260489141705,0
S04,-12.9036482380608,0
S04,-8.37895443579196,0
S04,-6.88297610989461,0
S04,-5.34787272177256,0
S04,-1.85715780462557,0
S04,2.76439800139454,0
S04,4.96795342909863,0
S04,4.24004509150522,0
S04,1.34188666468213,0
S04,1.86126729762529,0
S04,3.07118916497951,0
S04,1.82695360134823,0
S04,2.20498104648984,0
S04,3.96861688908911,0
S04,8.16038638183566,0
S04,11.3978056949765,0
S04,10.2306488987009,0
S04,5.23035486112863,0
S04,4.26690529086989,0
S04,4.23539481217615,0
S04,5.41242791127892,0
S04,10.4684343980715,0
S04,8.12220409308205,0
S04,2.12688928056479,0
S04,2.60820655693493,0
S04,4.22005732586692,0
S04,4.08662050586216,0
S04,2.36842137278606,0
S04,0.949372848200767,0
S04,0.363531621991603,0
S04,-2.10540744226985,0
S04,-6.90513523086857,0
S04,-8.65351050876234,0
S04,-9.38630307626774,0
S04,-11.8082383727969,0
S04,-12.1515522104746,0
S04,-15.0967580172158,0
S04,-17.336313185473,0
S04,-19.0418519624907,0
S04,-18.3463454362834,0
S04,-19.4314702561873,0
S04,-19.6194944559885,0
S04,-17.2436697202361,0
S04,-14.8472490027917,0
S04,-17.1182698477488,0
S04,-19.1292889323935,0
S04,-22.6462306363407,0
S04,-21.479725070383,0
S04,-18.296267917834,0
S04,-17.1218224654813,0
S04,-15.7080464849038,0
S04,-17.8602287403274,0
S04,-16.5199494538398,0
S04,-14.4694622625527,0
S04,-7.41208754839458,0
S04,-5.2630217787558,0
S04,-7.14931081121988,0
S04,-6.51932039665459,0
S04,-8.28368737645762,0
S04,-8.88979363955676,0
S04,-4.86638090120223,0
S04,3.08758926868111,0
S04,2.72137895608804,0
S04,-0.93139689438824,0
S04,0.0402770429431854,0
S04,4.08581874847414,0
S04,7.04483967781421,0
S04,8.55972287388474,0
S04,8.62136637184498,0
S04,10.2325411513634,0
S04,10.3108698506677,0
S04,11.958311879113,0
S04,15.3704197837444,0
S04,15.9228761686965,0
S04,14.8382128720036,0
S04,11.9849984161339,0
S04,12.8396130314044,0
S04,12.2905185841463,0
S04,11.5118326763693,0
S04,9.82128428814801,0
S04,9.69830416336816,0
S04,8.32207288892383,0
S04,9.75414372021597,0
S04,10.8445342550251,0
S04,9.70488776471518,0
S04,9.64890376710507,0
S04,6.96397260680568,0
S04,7.266145497693,0
S04,5.70003782069467,0
S04,9.93468736719405,0
S04,7.07769145975755,0
S04,5.37751792763745,0
S04,3.9827267730348,0
S04,2.67485589146435,0
S04,0.0181594977381359,0
S04,-2.91677688129744,0
S04,-8.78896874100482,0
S04,-9.57155648037845,0
S04,-9.35996582963792,0
S04,-9.14271875813829,0
S04,-9.58342161833271,0
S04,-10.4244400188971,0
S04,-13.6931813547005,0
S04,-11.5026139308161,0
S04,-6.35428127597754,0
S04,-8.80682499702461,0
S04,-12.9022143405022,0
S04,-15.0659140165628,0
S04,-20.0915194856533,0
S04,-21.2522732889536,0
S04,-21.9576610947179,0
S04,-22.5911371719546,0
S04,-21.6928406013447,0
S04,-19.5089266313283,0
S04,-19.0436605263611,0
S04,-15.7380878280071,0
S04,-10.503944276525,0
S04,-4.6218325780938,0
S04,-3.07950318824137,0
S04,-3.85653464173409,0
S04,-6.29695371072147,0
S04,-7.36124306250434,0
S04,-5.94210496786642,0
S04,-2.70587532099262,0
S04,-0.898210289902066,0
S04,4.37862397757563,0
S04,4.99003271882882,0
S04,5.76049318045509,0
S04,7.66414873668506,0
S04,7.90807865611243,0
S04,6.96113230498466,0
S04,8.11848518333455,0
S04,8.58732387700653,0
S04,11.2080502104307,0
S04,14.3791373662968,0
S04,13.2593557739832,0
S04,12.9309917021314,0
S04,12.6673486102563,0
S04,12.5933379394118,0
S04,16.5386047948017,0
S04,18.0195924680492,0
S04,17.0039742539858,0
S04,14.5911373368764,0
S04,9.65084197832113,0
S04,6.85636789817235,0
S04,7.8789570959134,0
S04,8.87492697872078,0
S04,9.23110923134825,0
S04,7.78460043382372,0
S04,7.31406767950797,0
S04,1.35747567210376,0
S04,0.0227224570211151,0
S04,-1.31440732424966,0
S04,-2.16523994996208,0
S04,-4.96785142137145,0
S04,-5.88399705671951,0
S04,-6.12387852783012,0
S04,-8.63145576514228,0
S04,-10.5873427032785,0
S04,-13.6607561680564,0
S04,-13.926701019862,0
S04,-14.1617215944809,0
S04,-12.5237950811798,0
S04,-14.3530074419603,0
S04,-18.0650685571296,0
S04,-19.5284722367872,0
S04,-23.7901981298151,0
S04,-27.1420406527034,0
S04,-27.8050155928944,0
S04,-27.5195726457456,0
S04,-26.0611978759694,0
S04,-24.6654164575592,0
S04,-22.2051124555755,0
S04,-17.853246371048,0
S04,-14.9969806283769,0
S04,-13.2596139855085,0
S04,-14.7583259826654,0
S04,-15.8522306287463,0
S04,-18.3694249658209,0
S04,-19.4092938979706,0
S04,-17.6548461667162,0
S04,-11.2881011440565,0
S04,-8.30900147472128,0
S04,-7.85930110550236,0
S04,-5.09027003368424,0
S04,-4.85697474002217,0
S04,-3.76270459999513,0
S04,-0.571377728526258,0
S04,1.0067210320221,0
S04,5.48991197349049,0
S04,6.61119015529075,0
S04,6.8807498673635,0
S04,6.35288379989043,0
S04,5.73382745794049,0
S04,4.8891128574732,0
S04,3.50337949742835,0
S04,4.11320198580518,0
S04,6.84435531353114,0
S04,8.68771384573727,0
S04,10.0073514263415,0
S04,13.1517106263114,0
S04,15.8928679418306,0
S04,13.1173330030173,0
S04,15.2063151882318,0
S04,19.122965443473,0
S04,17.3152882960245,0
S04,15.7038976566902,0
S04,17.106116086349,0
S04,18.7378228015504,0
S04,19.0945501374914,0
S04,17.7102437450476,0
S04,17.2463995832257,0
S04,15.6548164918662,0
S04,14.0116287825412,0
S04,10.8538637171161,0
S04,11.7396634064918,0
S04,10.1077952915748,0
S04,13.8339762142937,0
S04,11.9528373498919,0
S04,11.7574845540629,0
S04,8.88424476478635,0
S04,10.0998621043145,0
S04,7.72325678954359,0
S04,6.53127934735742,0
S04,4.20552626652187,0
S04,4.12192589022461,0
S04,4.87486478439754,0
S04,2.75644376460617,0
S04,2.81690485821921,0
S04,6.36792528245185,0
S04,8.62083836413026,0
S04,8.4206448833405,0
S04,9.28293718279863,0
S04,10.5897906890542,0
S04,10.1166433288171,0
S04,7.87181252199685,0
S04,7.35914479504338,0
S04,7.7572947369342,0
S04,10.8799929862802,0
S04,12.1424389816824,0
S04,14.7085035055795,0
S04,16.8658855731642,0
S04,17.5822162191641,0
S04,14.9462483029151,0
S04,14.3160556842309,0
S04,16.1735077269637,0
S04,16.162112563895,0
S04,12.6209121459063,0
S04,11.2875591301632,0
S04,13.8179303081115,0
S04,19.4400564394176,0
S04,20.7987204821258,0
S04,19.9471966911119,0
S04,20.4790476527778,0
S04,20.1874791236975,0
S04,21.6200525173863,0
S04,22.4959031066473,0
S04,24.0865832853851,0
S04,25.4611202824455,0
S04,26.9249332312422,0
S04,27.8164919077808,0
S04,27.146413327226,0
S04,24.7404101570138,0
S04,26.7452173950198,0
S04,24.9109412822361,0
S04,28.9469742035634,0
S04,29.7407576528266,0
S04,32.3251010410517,0
S04,33.9089426623803,0
S04,30.916071804355,0
S04,23.7674926739533,0
S04,19.2840614203105,0
S04,19.3986876229393,0
S04,20.2931214701355,0
S04,23.772579660927,0
S04,27.0967565698356,0
S04,29.3901461775506,0
S04,28.0837536359548,0
S04,26.175976600653,0
S04,21.6685326671012,0
S04,18.8233321774645,0
S04,15.9274841749877,0
S04,13.9387284714021,0
S04,14.3546359658702,0
S04,14.7887400130743,0
S04,13.9061150653673,0
S04,11.525366546966,0
S04,10.3939488798526,0
S04,7.43769175064569,0
S04,5.50670525140703,0
S04,3.58561488891745,0
S04,3.06606884043664,0
S04,1.70941488651789,0
S04,-0.719736337201743,0
S04,-2.7951743593369,0
S04,-4.65812567068399,0
S04,-7.07207497834701,0
S04,-8.02191737515428,0
S04,-7.43821273838605,0
S04,-10.2515416348873,0
S04,-10.8706180564041,0
S04,-12.7727492395214,0
S04,-15.7785139557487,0
S04,-17.657706228791,0
S04,-18.4866304276993,0
S04,-19.230370113114,0
S04,-18.6665895845632,0
S04,-21.5955155064393,0
S04,-23.6861167435912,0
S04,-23.0560566431185,0
S04,-24.2899782873639,0
S04,-25.5325349465452,0
S04,-26.3006710050877,0
S04,-27.363063862851,0
S04,-24.8877360156409,0
S04,-22.1144486167418,0
S04,-23.3034868486585,0
S04,-26.2512457170316,0
S04,-24.9659336218247,0
S04,-23.1504289950746,0
S04,-22.6310724949365,0
S04,-21.0153324274286,0
S04,-20.3118753584563,0
S04,-20.0493165750227,0
S04,-18.9896430442654,0
S04,-17.2966966639819,0
S04,-17.8597172304655,0
S04,-15.753560147183,0
S04,-16.2717398280194,0
S04,-14.5730180865705,0
S04,-16.3484051182368,0
S04,-16.1832443615902,0
S04,-16.0419826185753,0
S04,-15.7491771399944,0
S04,-15.4602023987147,0
S04,-15.2784939250797,0
S04,-10.9311526900743,0
S04,-8.22108190807728,0
S04,-11.4862160445796,0
S04,-10.8944800030855,0
S04,-10.332944879023,0
S04,-7.67091602892085,0
S04,-7.22436794894815,0
S04,-5.25190943170298,0
S04,-6.49343329930426,0
S04,-2.70770142333645,0
S04,-1.61698285227723,0
S04,0.0635191757848312,0
S04,1.34316896999903,0
S04,0.177007696660341,0
S04,-1.26059673783575,0
S04,-0.399254186920855,0
S04,0.0991479141949103,0
S04,0.359461149263708,0
S04,2.68786647670548,0
S04,6.46897671565386,0
S04,3.35533034701305,0
S04,2.49556167206461,0
S04,4.20918764026292,0
S04,1.41037336076577,0
S04,2.39724673542663,0
S04,-0.75942048292012,0
S04,-1.85131239174867,0
S04,-1.93920912629819,0
S04,-3.76153443965184,0
S04,-4.7660229122733,0
S04,-6.65394067180972,0
S04,-6.53771529121125,0
S04,-7.43677434324647,0
S04,-6.37729412152769,0
S04,-5.54544435502449,0
S04,-6.72756951338657,0
S04,-8.39195384427491,0
S04,-7.17942383512275,0
S04,-8.07976293305471,0
S04,-7.04347294766835,0
S04,-6.77646355069389,0
S04,-5.44777002396797,0
S04,-4.50409137243414,0
S04,-1.29218558876311,0
S04,-2.23698860296523,0
S04,-1.46089686143308,0
S04,-1.78098248232346,0
S04,-0.854765403362248,0
S04,-1.71136211129513,0
S04,-1.67889661790956,0
S04,-2.22950155160854,0
S04,-1.62829904741836,0
S04,-1.83860502169135,0
S04,-1.69961316233379,0
S04,-2.82399554745867,0
S04,-5.14235466968357,0
S04,-4.20870230059048,0
S04,-2.55940057305265,0
S04,-2.62023865753836,0
S04,-1.9400311526998,0
S04,-4.35498524134447,0
S04,-3.78998022862441,0
S04,-4.05391798464477,0
S04,-1.94108996869753,0
S04,-2.92788204599709,0
S04,-4.28728798661166,0
S04,-1.63179716566887,0
S04,2.02152656298867,0
S04,0.570585271735484,0
S04,-0.988648369239928,0
S04,-1.04923532123526,0
S04,-1.7394367829307,0
S04,-1.90916170205017,0
S04,-1.04420959627085,0
S04,-2.29076286950444,0
S04,-0.641074319035595,0
S04,0.109435844354282,0
S04,0.572038498010654,0
S04,-3.52214384177989,0
S04,-5.29695477932336,0
S04,-4.46068767697714,0
S04,-0.988796441404484,0
S04,-2.53946169372946,0
S04,-3.22752132950993,0
S04,-3.51453368369189,0
S04,-4.1339895984513,0
S04,-0.605622208598784,0
S04,-3.29905936732733,0
S04,-4.88077812206394,0
S04,-2.9938628768305,0
S04,-4.0384640839983,0
S04,-2.06922102376388,0
S04,-0.892422674815427,0
S04,0.269205589761897,0
S04,-1.98138324205377,0
S04,0.639414527766542,0
S04,0.519069232697347,0
S04,-2.37192871298575,0
S04,-5.49827439234865,0
S04,-6.73165221794979,0
S04,-7.84684594074542,0
S04,-7.66640433533858,0
S04,-4.1544430485517,0
S04,-4.46877951585994,0
S04,-3.44805953845249,0
S04,-1.34360023022206,0
S04,-1.88571616815231,0
S04,-3.32078256295568,0
S04,-4.95628273081476,0
S04,-3.39243334114441,0
S04,-1.83411382346176,0
S04,-0.3715585567039,0
S04,0.27962473285261,0
S04,-1.8302152656776,0
S04,-7.82204455718914,0
S04,-8.01765821983617,0
S04,-8.95086389743437,0
S04,-8.1152200301267,0
S04,-9.05711463196933,0
S04,-5.28719036302692,0
S04,-2.81202562910616,0
S04,-3.27640022755008,0
S04,-5.09932602383732,0
S04,-4.13232089165958,0
S04,-3.80797236306272,0
S04,-2.31696501346617,0
S04,-1.60889631363261,0
S04,2.97403385043021,0
S04,2.77564547925537,0
S04,3.41940440116794,0
S04,4.96598922453158,0
S04,3.71910660618411,0
S04,3.90334918178033,0
S04,4.51503993169469,0
S04,3.28478461222878,0
S04,3.94576726242752,0
S04,5.59930267575525,0
S04,4.91710947976036,0
S04,5.90194890383152,0
S04,7.29333579546836,0
S04,9.00317486324005,0
S04,7.88499161188129,0
S04,8.90461795984646,0
S04,10.0644467865393,0
S04,6.90817104059237,0
S04,6.15726110138851,0
S04,2.82176027078943,0
S04,4.53985232469485,0
S04,5.60719702959343,0
S04,6.86880426335832,0
S04,7.71820088293835,0
S04,10.7110734376106,0
S04,11.1612891053269,0
S04,12.0037142233504,0
S04,12.9945475589355,0
S04,11.3643994083299,0
S04,9.80046206340569,0
S04,10.0899552658585,0
S04,10.7494810012513,0
S04,11.6909153754221,0
S04,12.6359350513544,0
S04,13.3936578039209,0
S04,12.2968473982065,0
S04,11.8803423500374,0
S04,9.1790850332889,0
S04,9.74968695583873,0
S04,8.02618501814556,0
S04,9.30986665190429,0
S04,11.1627901790072,0
S04,14.6753615137168,0
S04,15.5475798327217,0
S04,16.9650743156339,0
S04,14.8029807235393,0
S04,13.3598121460608,0
S04,13.1175184958532,0
S04,15.801799830823,0
S04,16.1405867261317,0
S04,12.4892952294597,0
S04,5.4299616613043,0
S04,-8.17279343304956,0
S04,-20.5647369643587,0
S04,-30.3966413182996,0
S04,-38.6110826359819,0
S04,-40.8498642885143,0
S04,-41.9181561967728,0
S04,-44.4244866292775,0
S04,-45.4589258569229,0
S04,-40.9969208990847,0
S04,-40.8940367972138,0
S04,-38.8075942018981,0
S04,-37.9567032648786,0
S04,-37.6536225140467,0
S04,-36.9366399007144,0
S04,-30.691986251483,0
S04,-28.9669520878595,0
S04,-28.8795654368323,0
S04,-25.6604793377204,0
S04,-24.9826778879257,0
S04,-27.2710658655826,0
S04,-25.6768980340262,0
S04,-24.0307168460545,0
S04,-20.6247835536583,0
S04,-21.72809761616,0
S04,-22.8754454366085,0
S04,-22.4932870013063,0
S04,-24.4321361167497,0
S04,-24.2505435782297,0
S04,-21.6105226651063,0
S04,-22.2303663078932,0
S04,-19.9360538373006,0
S04,-19.5555815316971,0
S04,-17.737008375602,0
S04,-16.4881746136798,0
S04,-16.3763567565212,0
S04,-15.2962435001384,0
S04,-12.613998991287,0
S04,-10.3159521949676,0
S04,-9.88905233193873,0
S04,-11.2867371174163,0
S04,-11.2225973941163,0
S04,-9.63259549853371,0
S04,-10.4542085822502,0
S04,-10.2475561215784,0
S04,-8.94915501846889,0
S04,-8.62134194761282,0
S04,-6.8089207521391,0
S04,-6.73628627763297,0
S04,-6.69323038509592,0
S04,-6.75039693899826,0
S04,-4.09272087371172,0
S04,-4.45623841481713,0
S04,-3.6518516189916,0
S04,-0.134884627942916,0
S04,3.05647666894517,0
S04,3.17641863927636,0
S04,0.603495823066924,0
S04,3.11001724848331,0
S04,0.397146843822248,0
S04,-0.422309906279462,0
S04,0.633495119534827,0
S04,0.422709112992423,0
S04,-0.107414864762001,0
S04,-1.44740694759638,0
S04,-0.334528834038518,0
S04,0.585423232624195,0
S04,1.73949306703405,0
S04,0.838185982195127,0
S04,-1.95327392244777,0
S04,-4.69776817995506,0
S04,-5.54483958482048,0
S04,-7.04438782467338,0
S04,-10.4267268006209,0
S04,-11.5230094566511,0
S04,-7.00619081227528,0
S04,-6.73708561975922,0
S04,-7.02402698254106,0
S04,-5.87252555519256,0
S04,-6.11996773842171,0
S04,-7.66739468414324,0
S04,-8.93677612825477,0
S04,-9.09253315990177,0
S04,-8.54868757391995,0
S04,-10.4127363642454,0
S04,-13.3790314694923,0
S04,-17.3279803957394,0
S04,-14.5318011887441,0
S04,-13.6665872798082,0
S04,-8.52654283360327,0
S04,-5.73895461485743,0
S04,0.832315465518842,0
S04,3.08908875143868,0
S04,2.63185534312002,0
S04,0.647533042157989,0
S04,-6.8628050509333,0
S04,-4.8646819558997,0
S04,-5.89895451544623,0
S04,-6.33535654373991,0
S04,-3.07777154701046,0
S04,-3.88047547265793,0
S04,-2.58111885107764,0
S04,-5.37511900977423,0
S04,-7.65236496425386,0
S04,-6.04118295254497,0
S04,-7.12296249509844,0
S04,-7.97943335302545,0
S04,-10.7204232488052,0
S04,-10.7356253308153,0
S04,-6.50753777573637,0
S04,-2.09391372924572,0
S04,0.485397019946507,0
S04,1.13027910526948,0
S04,4.829077563281,0
S04,5.00617687146232,0
S04,5.89400649088579,0
S04,7.98057281926113,0
S04,7.21684313570319,0
S04,4.69723536904899,0
S04,3.15151568522538,0
S04,2.01620039921514,0
S04,1.7825515397954,0
S04,2.70432177492824,0
S04,2.23623304271554,0
S04,2.93703644118162,0
S04,9.56865656367949,0
S04,15.2490478329147,0
S04,16.2658546170012,0
S04,11.1166460001987,0
S04,8.44013659663942,0
S04,4.33793625646795,0
S04,0.80654299883,0
S04,1.05857688861187,0
S04,1.65149902298421,0
S04,3.08348634694262,0
S04,3.91946401004892,0
S04,2.17066801989836,0
S04,2.13917514547452,0
S04,3.4104566691182,0
S04,1.58423415633418,0
S04,2.79437253648452,0
S04,2.88655888283546,0
S04,6.55115036141384,0
S04,8.85925931104907,0
S04,6.61283976440008,0
S04,10.6835255687135,0
S04,10.791701034101,0
S04,9.20856918256456,0
S04,8.50767407588902,0
S04,10.0252664012332,0
S04,10.1858118159267,0
S04,7.09641581676016,0
S04,4.30757245215785,0
S04,4.25445975040249,0
S04,3.58792316066509,0
S04,2.45224089731182,0
S04,1.21966056285939,0
S04,-0.3611790421903,0
S04,-2.387733237889,0
S04,-2.18999508418571,0
S04,-2.87348700148704,0
S04,-3.99921498498094,0
S04,-0.615734667498122,0
S04,2.31361288162701,0
S04,0.687513017126951,0
S04,-0.767148818273956,0
S04,-3.34604198656817,0
S04,-2.42080327313602,0
S04,-5.99945819461134,0
S04,-7.8362032986074,0
S04,-7.87010530403106,0
S04,-7.89948526681032,0
S04,-10.1018252090126,0
S04,-9.44872167339151,0
S04,-11.1961704686665,0
S04,-9.46301632242235,0
S04,-7.04999578020512,0
S04,-7.79850175871877,0
S04,-8.73784069788346,0
S04,-8.70202206662845,0
S04,-6.47317246138251,0
S04,-5.57523989704677,0
S04,-6.72121587706593,0
S04,-8.07839851307098,0
S04,-7.43340983306481,0
S04,-2.79126514867646,0
S04,2.6067418279601,0
S04,-0.497822085465198,0
S04,-0.518067582444243,0
S04,0.470473020686158,0
S04,-0.918972755389376,0
S04,3.66719567064563,0
S04,8.36759273723093,0
S04,8.43098772145189,0
S04,8.13251105018835,0
S04,5.94261566463581,0
S04,5.94021830090378,0
S04,5.31283382786503,0
S04,1.87160926464644,0
S04,1.4049534582127,0
S04,0.840532907622787,0
S04,-4.43444416883826,0
S04,-8.08251465382193,0
S04,-5.51193903040933,0
S04,-3.66067843762648,0
S04,-3.15744785706611,0
S04,-5.24743100007692,0
S04,-8.19005782685818,0
S04,-7.72503096725508,0
S04,-4.72369128586144,0
S04,-4.11130337200448,0
S04,-5.709910549011,0
S04,-8.55536068938152,0
S04,-9.477455830386,0
S04,-9.46357276503964,0
S04,-5.08280619456989,0
S04,-3.70675571091548,0
S04,-4.29909459850316,0
S04,-7.00707175415688,0
S04,-7.72356297969455,0
S04,-6.98741500308372,0
S04,-5.92227148241205,0
S04,-8.86620018238317,0
S04,-9.98621284006805,0
S04,-13.2157090703912,0
S04,-14.6370197301673,0
S04,-12.9551898595183,0
S04,-11.7407942366017,0
S04,-13.3387522221912,0
S04,-13.4066275838281,0
S04,-12.062049104512,0
S04,-9.33120778753262,0
S04,-8.28332669395591,0
S04,-8.35110076725174,0
S04,-8.92775984331161,0
S04,-8.49946281955187,0
S04,-9.49715383531739,0
S04,-4.73488336877183,0
S04,-1.09006920701957,0
S04,2.33558947385135,0
S04,3.0985712005067,0
S04,3.007160481113,0
S04,3.0650251251016,0
S04,3.29288133664676,0
S04,2.84842995539503,0
S04,4.31713585104048,0
S04,4.2277623424219,0
S04,0.319654852017618,0
S04,-4.07406507670072,0
S04,-4.91006857583684,0
S04,-4.87353223079273,0
S04,-4.59250233475771,0
S04,-6.22101441029135,0
S04,-5.25820631350966,0
S04,-6.01875198644912,0
S04,-4.57231159005358,0
S04,-5.41499147085863,0
S04,-7.73879536846617,0
S04,-9.63087513411453,0
S04,-7.27341222290575,0
S04,-6.00721855091182,0
S04,-6.4044390531487,0
S04,-6.80672046539623,0
S04,-6.49123697195964,0
S04,-6.03476463329974,0
S04,-4.23583193354584,0
S04,-4.88635575256661,0
S04,-3.92527439535729,0
S04,-4.15745330997579,0
S04,-4.0633672221399,0
S04,-4.61273342583985,0
S04,-6.12802525733215,0
S04,-6.35544651338737,0
S04,-4.61559881860053,0
S04,-4.67333824673102,0
S04,-5.30964602012473,0
S04,-5.74174842307385,0
S04,-5.94375134651612,0
S04,-8.89302515203302,0
S04,-9.7924248923298,0
S04,-9.3122840658602,0
S04,-9.19985348499971,0
S04,-8.80186568915867,0
S04,-8.76764869094169,0
S04,-7.25213520065526,0
S04,-6.10178556769185,0
S04,-3.36002827357929,0
S04,-0.40855232453896,0
S04,-0.279994596318274,0
S04,-0.411303814036673,0
S04,-0.674419326221706,0
S04,-0.351777921596708,0
S04,-2.97946655974068,0
S04,-4.60409527944834,0
S04,-2.22920631261448,0
S04,0.186561673554656,0
S04,-0.462530293717111,0
S04,2.85676275654531,0
S04,2.98656758849091,0
S04,4.46297094978857,0
S04,4.63238896256505,0
S04,5.78606062735195,0
S04,4.71399429193681,0
S04,4.00761339834403,0
S04,-0.765957851301036,0
S04,-1.96847853860287,0
S04,-2.01897518933404,0
S04,0.885160609981551,0
S04,2.9018277074353,0
S04,3.6693268447988,0
S04,5.10131478539091,0
S04,8.15102113357012,0
S04,10.7187070330293,0
S04,10.2717542859281,0
S04,7.02739306475217,0
S04,5.24990465277759,0
S04,2.18527263763523,0
S04,1.00345293650536,0
S04,1.5348389840336,0
S04,4.14587573702437,0
S04,8.79300068892783,0
S04,11.6823360473309,0
S04,15.333563718606,0
S04,18.6908014371947,0
S04,22.8870062162813,0
S04,23.5965583085251,0
S04,17.3023633532365,0
S04,11.4049168613484,0
S04,7.3666466567658,0
S04,6.74358778832865,0
S04,4.32581292090072,0
S04,2.77627760042831,0
S04,3.12118541489643,0
S04,3.16923759458472,0
S04,5.96906370256604,0
S04,9.88609365754625,0
S04,11.553812215203,0
S04,15.0330740948444,0
S04,18.3518572240849,0
S04,19.9013216968514,0
S04,17.9331310084626,0
S04,16.6396721083772,0
S04,17.9711017505039,0
S04,19.8590325847843,0
S04,18.898756344401,0
S04,18.9913533676373,0
S04,20.7316459076444,0
S04,24.1797483308328,0
S04,25.6641407139734,0
S04,26.567611247619,0
S04,30.4172232722074,0
S04,31.5998248930834,0
S04,29.1258161596989,0
S04,31.0873861341891,0
S04,26.6780485294373,0
S04,25.088878753942,0
S04,25.2734241955217,0
S04,24.2636345348403,0
S04,22.225821979457,0
S04,20.8234446095326,0
S04,19.4981489714336,0
S04,17.7992488702491,0
S04,14.035697026716,0
S04,13.4535619274752,0
S04,14.1549757047283,0
S04,13.5182935607932,0
S04,11.6229563606217,0
S04,11.9458259439209,0
S04,11.4487879775425,0
S04,11.8619552296686,0
S04,13.2752588349005,0
S04,12.7164815572292,0
S04,14.4012146140194,0
S04,15.2880747258107,0
S04,14.795664334352,0
S04,10.6517957933733,0
S04,7.36508006891184,0
S04,6.57403988046765,0
S04,3.57101765698116,0
S04,3.04696267221251,0
S04,1.16628185015013,0
S04,0.322952408135706,0
S04,-0.182342089520417,0
S04,-2.22627133995331,0
S04,-2.2219593663412,0
S04,-2.03866981841644,0
S04,-0.836264217467678,0
S04,0.808635950572751,0
S04,0.677768289133895,0
S04,2.85722781840108,0
S04,2.58105245461642,0
S04,1.25556131886678,0
S04,-2.16107761071646,0
S04,-3.81303032870229,0
S04,-6.32332412163443,0
S04,-7.58004352377599,0
S04,-6.95570613687238,0
S04,-8.79465251495772,0
S04,-9.479196151819,0
S04,-12.0777182980556,0
S04,-15.4729022429735,0
S04,-14.8159377454604,0
S04,-13.8479548998748,0
S04,-7.93356074645266,0
S04,-4.85788885222485,0
S04,-3.31711224052435,0
S04,0.332117561230988,0
S04,-1.02847264558806,0
S04,-1.88331370406407,0
S04,-2.57515095991244,0
S04,-2.44337483874194,0
S04,0.973341014570903,0
S04,2.76761557090081,0
S04,2.04567371929653,0
S04,-1.07098626267514,0
S04,1.0710502922997,0
S04,4.98232443722369,0
S04,7.09913317511958,0
S04,5.61639828069746,0
S04,3.73353902946209,0
S04,0.167844900616295,0
S04,-0.249966854875666,0
S04,-0.537176847914197,0
S04,0.600600801949509,0
S04,2.09486694856496,0
S04,2.92858518796439,0
S04,6.38539073037921,0
S04,9.96388565401501,0
S04,10.9010322151373,0
S04,10.9766237062735,0
S04,10.6904760434249,0
S04,13.1341945948238,0
S04,15.2314079624342,0
S04,13.6504573008053,0
S04,12.7074478290305,0
S04,13.5569729020602,0
S04,11.2774096546231,0
S04,11.9715961246572,0
S04,9.21817374585514,0
S04,10.3264427954797,0
S04,9.0733007538933,0
S04,10.2903605500985,0
S04,10.1632182536577,0
S04,7.54780189942014,0
S04,4.18299129340533,0
S04,3.7212421968834,0
S04,2.07389026589373,0
S04,4.2148218046769,0
S04,1.98043190873884,0
S04,-0.623418345454101,0
S04,-1.4626310727244,0
S04,-1.10534636117304,0
S04,-2.06443992151656,0
S04,0.495625402203875,0
S04,3.93031977137249,0
S04,2.2055285250544,0
S04,-0.725950199701671,0
S04,3.88019957425375,0
S04,4.72140988833422,0
